"id"	"location.id"	"x"	"y"	"period"	"col.date"	"date"	"col.time"	"time"	"depth.cat"	"depth"	"swp"	"swc"
1	1	812	437.5	"feb.2015"	42062	"2/27/2015"	0.458333	"11:00"	"shallow"	15	-0.38	33.44032682
2	1	812	437.5	"mar.2015"	42088	"3/25/2015"	0.604167	"14:30"	"shallow"	14	-0.3	24.02244973
3	1	812	437.5	"apr.2015"	42107	"4/13/2015"	0.461806	"11:05"	"shallow"	16	-0.44	33.51882634
4	1	812	437.5	"mar.2016"	42444	"3/15/2016"	0.600694444	"14:25"	"shallow"	15	-1.05	30.5210458
5	1.5	816	435	"apr.2015"	42109	"4/15/2015"	0.588194	"14:07"	"shallow"	15	-0.41	27.656783
6	2	828.5	428.5	"feb.2015"	42062	"2/27/2015"	0.454861	"10:55"	"shallow"	14	-0.39	24.95971551
7	2	828.5	428.5	"mar.2015"	42088	"3/25/2015"	0.6	"14:24"	"shallow"	13	-0.28	28.00299053
8	2	828.5	428.5	"apr.2015"	42107	"4/13/2015"	0.456944	"10:58"	"shallow"	14	-0.23	23.98760026
9	2	828.5	428.5	"mar.2016"	42443	"3/14/2016"	0.372916667	"8:57"	"shallow"	14	-1.12	22.53977273
10	3	827.5	432.5	"feb.2015"	42058	"2/23/2015"	0.424306	"10:11"	"shallow"	14	-0.5	21.52633239
11	3	827.5	432.5	"mar.2015"	42086	"3/23/2015"	0.371528	"8:55"	"shallow"	14	-0.9	24.61167002
12	3	827.5	432.5	"apr.2015"	42107	"4/13/2015"	0.454861	"10:55"	"shallow"	14	-0.86	21.40851801
13	3	827.5	432.5	"mar.2016"	42444	"3/15/2016"	0.598611111	"14:22"	"shallow"	14	-0.95	23.80843
14	4	843	409	"feb.2015"	42058	"2/23/2015"	0.435417	"10:27"	"shallow"	14.5	-0.1	34.18463156
15	4	843	409	"mar.2015"	42086	"3/23/2015"	0.377778	"9:04"	"shallow"	13	-1.13	28.70844451
16	4	843	409	"apr.2015"	42100	"4/6/2015"	0.375	"9:00"	"shallow"	14	-0.68	27.8464464
17	4	843	409	"apr.2015"	42100	"4/6/2015"	0.378472	"9:05"	"middle"	41	0	24.18750836
18	4	843	409	"mar.2016"	42443	"3/14/2016"	0.380555556	"9:08"	"shallow"	13	-0.35	20.3032433
19	4	843	409	"mar.2016"	42443	"3/14/2016"	0.380555556	"9:08"	"middle"	40	-0.26	26.4583449
20	5	834	392.5	"feb.2015"	42062	"2/27/2015"	0.451389	"10:50"	"shallow"	15	-0.14	35.56888117
21	5	834	392.5	"mar.2015"	42088	"3/25/2015"	0.597222	"14:20"	"shallow"	15	-0.64	27.19851046
22	5	834	392.5	"apr.2015"	42107	"4/13/2015"	0.451389	"10:50"	"shallow"	16	0	33.35099137
23	5	834	392.5	"mar.2016"	42444	"3/15/2016"	0.597222222	"14:20"	"shallow"	14	-0.75	28.66174921
24	6	860	387	"feb.2015"	42061	"2/26/2015"	0.565972	"13:35"	"shallow"	15	-0.02	43.7906398
25	6	860	387	"mar.2015"	42088	"3/25/2015"	0.595139	"14:17"	"shallow"	16	0	40.79271295
26	6	860	387	"apr.2015"	42107	"4/13/2015"	0.45	"10:48"	"shallow"	15	0	34.63695736
27	6	860	387	"mar.2016"	42443	"3/14/2016"	0.411111111	"9:52"	"shallow"	17	-0.23	38.54702767
28	7	851	369.5	"feb.2015"	42062	"2/27/2015"	0.448611	"10:46"	"shallow"	16	-0.33	38.22269055
29	7	851	369.5	"mar.2015"	42088	"3/25/2015"	0.593056	"14:14"	"shallow"	15	-0.69	32.84537237
30	7	851	369.5	"apr.2015"	42107	"4/13/2015"	0.448611	"10:46"	"shallow"	15	-0.26	33.78076063
31	7	851	369.5	"mar.2016"	42445	"3/16/2016"	0.414583333	"9:57"	"shallow"	15.5	-0.75	33.48079162
32	8	858	350	"feb.2015"	42058	"2/23/2015"	0.446528	"10:43"	"shallow"	15	-0.07	44.61249329
33	8	858	350	"mar.2015"	42086	"3/23/2015"	0.381944	"9:10"	"shallow"	15	-0.6	35.05425271
34	8	858	350	"apr.2015"	42107	"4/13/2015"	0.445139	"10:41"	"shallow"	15	-0.39	34.00513238
35	8	858	350	"mar.2016"	42444	"3/15/2016"	0.594444444	"14:16"	"shallow"	15	-0.4	32.39922074
36	9	846	339	"feb.2015"	42058	"2/23/2015"	0.454167	"10:54"	"shallow"	15	-0.07	37.45834876
37	9	846	339	"mar.2015"	42086	"3/23/2015"	0.386806	"9:17"	"shallow"	13	-0.2	35.48082967
38	9	846	339	"apr.2015"	42107	"4/13/2015"	0.443056	"10:38"	"shallow"	16	-0.33	32.35332894
39	9	846	339	"apr.2015"	42100	"4/6/2015"	0.385417	"9:15"	"shallow"	20	0	34.18884939
40	9	846	339	"apr.2015"	42100	"4/6/2015"	0.3875	"9:18"	"middle"	40	-0.25	36.71111745
41	9	846	339	"mar.2016"	42443	"3/14/2016"	0.416666667	"10:00"	"shallow"	15	-0.7	33.67528614
42	9	846	339	"mar.2016"	42443	"3/14/2016"	0.416666667	"10:00"	"middle"	40	-0.15	33.09859155
43	10	864	337	"feb.2015"	42061	"2/26/2015"	0.563194	"13:31"	"shallow"	15	-0.03	42.04150784
44	10	864	337	"mar.2015"	42088	"3/25/2015"	0.590278	"14:10"	"shallow"	15.5	-0.2	34.77982044
45	10	864	337	"apr.2015"	42107	"4/13/2015"	0.440278	"10:34"	"shallow"	15	-0.03	36.00170503
46	10	864	337	"mar.2016"	42444	"3/15/2016"	0.592361111	"14:13"	"shallow"	16	-0.38	36.98104152
47	11	852.5	319.5	"feb.2015"	42061	"2/26/2015"	0.561111	"13:28"	"shallow"	18	0	39.49152542
48	11	852.5	319.5	"mar.2015"	42088	"3/25/2015"	0.5875	"14:06"	"shallow"	15	-0.02	34.42072646
49	11	852.5	319.5	"apr.2015"	42107	"4/13/2015"	0.4375	"10:30"	"shallow"	16	-0.1	35.7266591
50	11	852.5	319.5	"mar.2016"	42444	"3/15/2016"	0.590277778	"14:10"	"shallow"	13.5	-0.4	31.39681539
51	12	868.5	311.5	"feb.2015"	42058	"2/23/2015"	0.4625	"11:06"	"shallow"	14	-0.12	40.9464608
52	12	868.5	311.5	"mar.2015"	42086	"3/23/2015"	0.391667	"9:24"	"shallow"	16	-0.38	34.30502082
53	12	868.5	311.5	"apr.2015"	42107	"4/13/2015"	0.434722	"10:26"	"shallow"	16	-0.21	34.51712521
54	12	868.5	311.5	"mar.2016"	42445	"3/16/2016"	0.413194444	"9:55"	"shallow"	15	-0.18	36.00706714
55	13	861	298	"feb.2015"	42062	"2/27/2015"	0.446528	"10:43"	"shallow"	15	0	46.55238095
56	13	861	298	"mar.2015"	42088	"3/25/2015"	0.584722	"14:02"	"shallow"	16	-0.05	36.21323529
57	13	861	298	"apr.2015"	42107	"4/13/2015"	0.426389	"10:14"	"shallow"	16	-0.01	37.33118478
58	13	861	298	"mar.2016"	42443	"3/14/2016"	0.427083333	"10:15"	"shallow"	15	-0.32	34.24563543
59	13.5	869	293	"apr.2015"	42109	"4/15/2015"	0.583333	"14:00"	"shallow"	16	-0.19	33.6503749
60	14	877	287.5	"feb.2015"	42061	"2/26/2015"	0.559028	"13:25"	"shallow"	15	-0.04	43.3455136
61	14	877	287.5	"mar.2015"	42086	"3/23/2015"	0.395833	"9:30"	"shallow"	15	-0.13	37.91321394
62	14	877	287.5	"apr.2015"	42107	"4/13/2015"	0.43125	"10:21"	"shallow"	14	0	38.89786808
63	14	877	287.5	"mar.2016"	42444	"3/15/2016"	0.5875	"14:06"	"shallow"	15.5	-0.09	35.20049791
64	15	862	271	"feb.2015"	42062	"2/27/2015"	0.441667	"10:36"	"shallow"	16	-0.37	36.29952677
65	15	862	271	"mar.2015"	42088	"3/25/2015"	0.583333	"14:00"	"shallow"	16	-0.57	31.55708092
66	15	862	271	"apr.2015"	42107	"4/13/2015"	0.427778	"10:16"	"shallow"	15	-0.34	32.59403372
67	15	862	271	"mar.2016"	42445	"3/16/2016"	0.409722222	"9:50"	"shallow"	15	-0.43	32.58212646
68	16	878.5	259.5	"feb.2015"	42061	"2/26/2015"	0.55625	"13:21"	"shallow"	15	-0.02	38.5856833
69	16	878.5	259.5	"mar.2015"	42088	"3/25/2015"	0.58125	"13:57"	"shallow"	16	-0.2	34.2010772
70	16	878.5	259.5	"apr.2015"	42107	"4/13/2015"	0.425	"10:12"	"shallow"	15	0	34.03107926
71	16	878.5	259.5	"mar.2016"	42444	"3/15/2016"	0.585416667	"14:03"	"shallow"	15	-0.39	33.08977035
72	17	873	244	"feb.2015"	42061	"2/26/2015"	0.554167	"13:18"	"shallow"	16	-0.04	39.22516241
73	17	873	244	"mar.2015"	42088	"3/25/2015"	0.576389	"13:50"	"shallow"	15	-0.33	33.8213636
74	17	873	244	"apr.2015"	42100	"4/6/2015"	0.392361	"9:25"	"shallow"	16	-0.03	31.60220994
75	17	873	244	"apr.2015"	42100	"4/6/2015"	0.395139	"9:29"	"middle"	39	0	30.97042956
76	17	873	244	"apr.2015"	42100	"4/6/2015"	0.404861	"9:43"	"middle"	59	0	29.93408042
77	17	873	244	"apr.2015"	42100	"4/6/2015"	0.407639	"9:47"	"deep"	80	0	30.79046424
78	17	873	244	"apr.2015"	42100	"4/6/2015"	0.411111	"9:52"	"deep"	96	0	30.78843227
79	17	873	244	"mar.2016"	42443	"3/14/2016"	0.434027778	"10:25"	"shallow"	15	-0.63	31.169671
80	17	873	244	"mar.2016"	42443	"3/14/2016"	0.436111111	"10:28"	"middle"	40	-0.3	29.64329643
81	18	885	239	"feb.2015"	42061	"2/26/2015"	0.552083	"13:15"	"shallow"	15	-0.02	33.3070935
82	18	885	239	"mar.2015"	42088	"3/25/2015"	0.575	"13:48"	"shallow"	14	-0.56	28.12158321
83	18	885	239	"apr.2015"	42107	"4/13/2015"	0.422222	"10:08"	"shallow"	16	-0.11	32.34682562
84	18	885	239	"mar.2016"	42444	"3/15/2016"	0.583333333	"14:00"	"shallow"	14	-0.31	32.39942529
85	19	886	220	"feb.2015"	42061	"2/26/2015"	0.549306	"13:11"	"shallow"	15	0	38.53065044
86	19	886	220	"mar.2015"	42088	"3/25/2015"	0.572917	"13:45"	"shallow"	17	-0.61	32.49427918
87	19	886	220	"apr.2015"	42107	"4/13/2015"	0.420833	"10:06"	"shallow"	15	-0.26	32.51628265
88	19	886	220	"mar.2016"	42445	"3/16/2016"	0.407638889	"9:47"	"shallow"	14.5	-0.34	34.2921061
89	20	913	223	"feb.2015"	42061	"2/26/2015"	0.545833	"13:06"	"shallow"	15	-0.22	35.40514927
90	20	913	223	"mar.2015"	42086	"3/23/2015"	0.402083	"9:39"	"shallow"	15	-0.75	32.91317688
91	20	913	223	"apr.2015"	42107	"4/13/2015"	0.420139	"10:05"	"shallow"	15	-0.21	34.84755159
92	20	913	223	"mar.2016"	42445	"3/16/2016"	0.404861111	"9:43"	"shallow"	15	-0.71	33.29438202
93	21	908	208	"feb.2015"	42061	"2/26/2015"	0.539583	"12:57"	"shallow"	15	-0.12	43.04675458
94	21	908	208	"mar.2015"	42086	"3/23/2015"	0.40625	"9:45"	"shallow"	15.5	-0.43	34.49854715
95	21	908	208	"apr.2015"	42107	"4/13/2015"	0.416667	"10:00"	"shallow"	16	0	37.53602899
96	21	908	208	"mar.2016"	42443	"3/14/2016"	0.440972222	"10:35"	"shallow"	14	-0.19	30.84075688
97	22	928.5	206	"feb.2015"	42061	"2/26/2015"	0.5375	"12:54"	"shallow"	16	0	37.67525269
98	22	928.5	206	"mar.2015"	42086	"3/23/2015"	0.410417	"9:51"	"shallow"	15	-0.42	33.77520538
99	22	928.5	206	"apr.2015"	42107	"4/13/2015"	0.414583	"9:57"	"shallow"	16	-0.16	31.70934092
100	22	928.5	206	"mar.2016"	42445	"3/16/2016"	0.402777778	"9:40"	"shallow"	15.5	-0.34	28.63875579
101	23	916	187	"feb.2015"	42062	"2/27/2015"	0.440278	"10:34"	"shallow"	17	0	42.82910747
102	23	916	187	"mar.2015"	42088	"3/25/2015"	0.569444	"13:40"	"shallow"	16	-0.28	33.65922955
103	23	916	187	"apr.2015"	42107	"4/13/2015"	0.411806	"9:53"	"shallow"	15	0	34.36597343
104	23	916	187	"mar.2016"	42445	"3/16/2016"	0.400694444	"9:37"	"shallow"	15	-0.6	32.84029389
105	24	936.5	172.5	"feb.2015"	42061	"2/26/2015"	0.535417	"12:51"	"shallow"	16	-0.28	35.30452363
106	24	936.5	172.5	"mar.2015"	42088	"3/25/2015"	0.568056	"13:38"	"shallow"	16	-0.65	31.54337214
107	24	936.5	172.5	"apr.2015"	42100	"4/6/2015"	0.415278	"9:58"	"shallow"	15	-0.55	30.73035128
108	24	936.5	172.5	"apr.2015"	42100	"4/6/2015"	0.418056	"10:02"	"middle"	37	-0.22	28.9029394
109	24	936.5	172.5	"mar.2016"	42443	"3/14/2016"	0.444444444	"10:40"	"shallow"	13	-0.79	28.48334562
110	24	936.5	172.5	"mar.2016"	42443	"3/14/2016"	0.45	"10:48"	"middle"	39	-0.5	32.9816808
111	25	914.5	164	"feb.2015"	42063	"2/28/2015"	0.666667	"16:00"	"shallow"	16	-0.02	33.34391366
112	25	914.5	164	"mar.2015"	42086	"3/23/2015"	0.416667	"10:00"	"shallow"	15	-1.98	31.12795103
113	25	914.5	164	"apr.2015"	42107	"4/13/2015"	0.409722	"9:50"	"shallow"	16	-0.54	32.38462562
114	25	914.5	164	"mar.2016"	42444	"3/15/2016"	0.580555556	"13:56"	"shallow"	16	-0.9	29.37920127
115	26	931	147	"feb.2015"	42061	"2/26/2015"	0.532639	"12:47"	"shallow"	15	-0.37	36.16346502
116	26	931	147	"mar.2015"	42088	"3/25/2015"	0.565278	"13:34"	"shallow"	17	-0.76	29.58749538
117	26	931	147	"apr.2015"	42107	"4/13/2015"	0.406944	"9:46"	"shallow"	15	-0.49	31.1863052
118	26	931	147	"mar.2016"	42444	"3/15/2016"	0.577777778	"13:52"	"shallow"	15.5	-0.71	29.0873498
119	27	922.5	132	"feb.2015"	42061	"2/26/2015"	0.529167	"12:42"	"shallow"	17	-0.5	34.46557971
120	27	922.5	132	"mar.2015"	42088	"3/25/2015"	0.5625	"13:30"	"shallow"	15	-0.81	27.64550265
121	27	922.5	132	"apr.2015"	42107	"4/13/2015"	0.404861	"9:43"	"shallow"	15	-0.73	27.73240947
122	27	922.5	132	"mar.2016"	42444	"3/15/2016"	0.575694444	"13:49"	"shallow"	15	-1.31	32.1080705
123	28	946	123	"feb.2015"	42061	"2/26/2015"	0.527778	"12:40"	"shallow"	14	-0.51	33.42109882
124	28	946	123	"mar.2015"	42086	"3/23/2015"	0.420139	"10:05"	"shallow"	14	-1.21	30.77009683
125	28	946	123	"apr.2015"	42100	"4/6/2015"	0.419444	"10:04"	"shallow"	18	-0.48	30.61990059
126	28	946	123	"apr.2015"	42100	"4/6/2015"	0.425694	"10:13"	"middle"	40	-0.53	29.4426442
127	28	946	123	"mar.2016"	42443	"3/14/2016"	0.455555556	"10:56"	"shallow"	15	-0.38	33.00867952
128	28	946	123	"mar.2016"	42443	"3/14/2016"	0.457638889	"10:59"	"middle"	40	-0.49	37.87146654
129	29	926	107	"feb.2015"	42061	"2/26/2015"	0.525694	"12:37"	"shallow"	16	-0.19	34.68151178
130	29	926	107	"mar.2015"	42088	"3/25/2015"	0.559722	"13:26"	"shallow"	15	-0.77	31.81462482
131	29	926	107	"apr.2015"	42107	"4/13/2015"	0.402778	"9:40"	"shallow"	15	-0.35	31.27876726
132	29	926	107	"mar.2016"	42444	"3/15/2016"	0.572916667	"13:45"	"shallow"	14	-0.43	29.95103578
133	30	953	102	"feb.2015"	42058	"2/23/2015"	0.600694	"14:25"	"shallow"	16	-0.04	37.39507687
134	30	953	102	"mar.2015"	42086	"3/23/2015"	0.426389	"10:14"	"shallow"	15	-0.89	33.62379238
135	30	953	102	"apr.2015"	42107	"4/13/2015"	0.4	"9:36"	"shallow"	14	-0.52	35.08391987
136	30	953	102	"mar.2016"	42443	"3/14/2016"	0.46875	"11:15"	"shallow"	17.5	-0.88	34.82060718
137	31	942.5	82.5	"feb.2015"	42062	"2/27/2015"	0.431944	"10:22"	"shallow"	15	-0.09	43.34945055
138	31	942.5	82.5	"mar.2015"	42088	"3/25/2015"	0.558333	"13:24"	"shallow"	16	-0.79	33.71725803
139	31	942.5	82.5	"apr.2015"	42107	"4/13/2015"	0.397222	"9:32"	"shallow"	16	-0.58	35.72736352
140	31	942.5	82.5	"mar.2016"	42445	"3/16/2016"	0.395833333	"9:30"	"shallow"	15	-0.53	31.25069856
141	32	963.5	79	"feb.2015"	42061	"2/26/2015"	0.522917	"12:33"	"shallow"	16	0	37.30328347
142	32	963.5	79	"mar.2015"	42088	"3/25/2015"	0.555556	"13:20"	"shallow"	15	-0.36	32.68193474
143	32	963.5	79	"apr.2015"	42107	"4/13/2015"	0.395139	"9:29"	"shallow"	16	-0.56	30.65917903
144	32	963.5	79	"mar.2016"	42444	"3/15/2016"	0.570833333	"13:42"	"shallow"	14	-0.71	29.85954838
145	33	959	61.5	"feb.2015"	42063	"2/28/2015"	0.679167	"16:18"	"shallow"	15	-0.03	36.28418672
146	33	959	61.5	"mar.2015"	42088	"3/25/2015"	0.553472	"13:17"	"shallow"	17	-0.4	30.509839
147	33	959	61.5	"apr.2015"	42107	"4/13/2015"	0.392361	"9:25"	"shallow"	15	-0.62	30.70401211
148	33	959	61.5	"mar.2016"	42444	"3/15/2016"	0.567361111	"13:37"	"shallow"	15	-1.05	49.50554033
149	34	974	56.5	"feb.2015"	42063	"2/28/2015"	0.686111	"16:28"	"shallow"	15	-0.46	44.74371859
150	34	974	56.5	"mar.2015"	42086	"3/23/2015"	0.43125	"10:21"	"shallow"	16	-0.78	43.38248201
151	34	974	56.5	"apr.2015"	42100	"4/6/2015"	0.431944	"10:22"	"shallow"	17	-0.71	40.88415112
152	34	974	56.5	"apr.2015"	42100	"4/6/2015"	0.439583	"10:33"	"middle"	41	-0.73	41.94526681
153	34	974	56.5	"apr.2015"	42100	"4/6/2015"	0.441667	"10:36"	"middle"	61	-0.86	45.33461262
154	34	974	56.5	"apr.2015"	42100	"4/6/2015"	0.44375	"10:39"	"deep"	83	-0.65	53.35365854
155	34	974	56.5	"apr.2015"	42100	"4/6/2015"	0.446528	"10:43"	"deep"	100	-0.54	52.41588667
156	34	974	56.5	"mar.2016"	42443	"3/14/2016"	0.472222222	"11:20"	"shallow"	15.3	-1.46	28.50013134
157	34	974	56.5	"mar.2016"	42443	"3/14/2016"	0.473611111	"11:22"	"middle"	39.5	-1.53	43.42199342
158	35	970	38	"feb.2015"	42061	"2/26/2015"	0.520139	"12:29"	"shallow"	16	-0.46	31.32351732
159	35	970	38	"mar.2015"	42088	"3/25/2015"	0.550694	"13:13"	"shallow"	15	-1.08	28.91083823
160	35	970	38	"apr.2015"	42100	"4/6/2015"	0.447917	"10:45"	"shallow"	16	-1.33	27.26646933
161	35	970	38	"apr.2015"	42100	"4/6/2015"	0.453472	"10:53"	"middle"	38	-1.03	29.99330778
162	35	970	38	"mar.2016"	42445	"3/16/2016"	0.392361111	"9:25"	"shallow"	15	-1.27	27.60101366
163	36	994.5	37.5	"feb.2015"	42061	"2/26/2015"	0.516667	"12:24"	"shallow"	15	-0.85	48.34757835
164	36	994.5	37.5	"mar.2015"	42086	"3/23/2015"	0.440278	"10:34"	"shallow"	14	-1.94	29.19437009
165	36	994.5	37.5	"apr.2015"	42100	"4/6/2015"	0.458333	"11:00"	"shallow"	15	-1.07	26.42693642
166	36	994.5	37.5	"apr.2015"	42100	"4/6/2015"	0.461806	"11:05"	"middle"	39	-0.73	29.47480572
167	36	994.5	37.5	"mar.2016"	42443	"3/14/2016"	0.48125	"11:33"	"shallow"	14	-1.57	30.25003079
168	36	994.5	37.5	"mar.2016"	42443	"3/14/2016"	0.482638889	"11:35"	"middle"	39	-0.67	30.78969033
169	37	983.5	14	"feb.2015"	42062	"2/27/2015"	0.422222	"10:08"	"shallow"	13	0	32.81923614
170	37	983.5	14	"mar.2015"	42088	"3/25/2015"	0.545833	"13:06"	"shallow"	14	-1.08	27.02471631
171	37	983.5	14	"apr.2015"	42107	"4/13/2015"	0.388889	"9:20"	"shallow"	15	-1.17	27.41246209
172	37	983.5	14	"mar.2016"	42444	"3/15/2016"	0.564583333	"13:33"	"shallow"	14.5	-0.92	27.97464239
173	38	995.5	247	"feb.2015"	42062	"2/27/2015"	0.416667	"10:00"	"shallow"	16	-0.11	42.75367843
174	38	995.5	247	"mar.2015"	42088	"3/25/2015"	0.486111	"11:40"	"shallow"	17	-0.6	33.29957148
175	38	995.5	247	"apr.2015"	42103	"4/9/2015"	0.527778	"12:40"	"shallow"	16	-1.15	28.73996845
176	38	995.5	247	"apr.2015"	42103	"4/9/2015"	0.529167	"12:42"	"middle"	38	-1.03	29.82068443
177	38	995.5	247	"mar.2016"	42443	"3/14/2016"	0.490972222	"11:47"	"shallow"	14	-0.85	27.28750732
178	38	995.5	247	"mar.2016"	42443	"3/14/2016"	0.494444444	"11:52"	"middle"	39	-0.8	27.93303632
179	39	976	257	"feb.2015"	42058	"2/23/2015"	0.575694	"13:49"	"shallow"	15	-0.11	51.48094449
180	39	976	257	"mar.2015"	42086	"3/23/2015"	0.547222	"13:08"	"shallow"	22	-0.03	40.26653974
181	39	976	257	"apr.2015"	42100	"4/6/2015"	0.548611	"13:10"	"shallow"	16	-0.3	35.08910267
182	39	976	257	"mar.2016"	42444	"3/15/2016"	0.538194444	"12:55"	"shallow"	15	-0.17	37.32196237
183	40	994.5	271	"feb.2015"	42062	"2/27/2015"	0.414583	"9:57"	"shallow"	15	-0.14	42.78238467
184	40	994.5	271	"mar.2015"	42088	"3/25/2015"	0.483333	"11:36"	"shallow"	15	-0.87	33.41080301
185	40	994.5	271	"apr.2015"	42103	"4/9/2015"	0.524306	"12:35"	"shallow"	16	-0.43	35.81471168
186	40	994.5	271	"mar.2016"	42443	"3/14/2016"	0.498611111	"11:58"	"shallow"	15	-1.14	31.88720174
187	41	965.5	275	"feb.2015"	42062	"2/27/2015"	0.4125	"9:54"	"shallow"	16	-0.07	53.13470497
188	41	965.5	275	"mar.2015"	42088	"3/25/2015"	0.480556	"11:32"	"shallow"	15	-0.46	34.87529127
189	41	965.5	275	"apr.2015"	42103	"4/9/2015"	0.519444	"12:28"	"shallow"	16	-0.53	33.66476379
190	41	965.5	275	"apr.2015"	42103	"4/9/2015"	0.520833	"12:30"	"middle"	37	-0.6	29.04376784
191	41	965.5	275	"mar.2016"	42443	"3/14/2016"	0.503472222	"12:05"	"shallow"	17	-0.82	34.9915168
192	41	965.5	275	"mar.2016"	42443	"3/14/2016"	0.505555556	"12:08"	"middle"	38	-0.24	29.19673426
193	42	974	295	"feb.2015"	42062	"2/27/2015"	0.408333	"9:48"	"shallow"	15	0	46.80443119
194	42	974	295	"mar.2015"	42086	"3/23/2015"	0.551389	"13:14"	"shallow"	15	-0.27	40.90701567
195	42	974	295	"apr.2015"	42100	"4/6/2015"	0.551389	"13:14"	"shallow"	15	-0.4	36.48968016
196	42	974	295	"mar.2016"	42443	"3/14/2016"	0.510416667	"12:15"	"shallow"	15	-1.03	34.53672029
197	42.5	961	294	"apr.2015"	42107	"4/13/2015"	0.379861	"9:07"	"shallow"	19	-0.43	36.39411284
198	43	947	293	"feb.2015"	42062	"2/27/2015"	0.40625	"9:45"	"shallow"	16	0	52.50563677
199	43	947	293	"mar.2015"	42088	"3/25/2015"	0.477083	"11:27"	"shallow"	14	-0.19	37.94445427
200	43	947	293	"apr.2015"	42103	"4/9/2015"	0.516667	"12:24"	"shallow"	15	-0.23	38.37029681
201	43	947	293	"mar.2016"	42444	"3/15/2016"	0.535416667	"12:51"	"shallow"	15	-0.24	38.82695591
202	44	955.5	313	"feb.2015"	42062	"2/27/2015"	0.402778	"9:40"	"shallow"	16	-0.02	43.521682
203	44	955.5	313	"mar.2015"	42088	"3/25/2015"	0.474306	"11:23"	"shallow"	17	-0.55	36.67581399
204	44	955.5	313	"apr.2015"	42100	"4/6/2015"	0.554167	"13:18"	"shallow"	14	-0.56	41.40936068
205	44	955.5	313	"mar.2016"	42444	"3/15/2016"	0.53125	"12:45"	"shallow"	14	-0.72	33.64179104
206	45	934.5	317	"feb.2015"	42062	"2/27/2015"	0.398611	"9:34"	"shallow"	15	0	49.22080196
207	45	934.5	317	"mar.2015"	42086	"3/23/2015"	0.554861	"13:19"	"shallow"	13	-0.34	39.65074018
208	45	934.5	317	"apr.2015"	42103	"4/9/2015"	0.510417	"12:15"	"shallow"	15	-0.03	40.08676509
209	45	934.5	317	"apr.2015"	42103	"4/9/2015"	0.5125	"12:18"	"middle"	36	-0.06	40.93082563
210	45	934.5	317	"mar.2016"	42443	"3/14/2016"	0.518055556	"12:26"	"shallow"	18	-0.19	39.53826817
211	45	934.5	317	"mar.2016"	42443	"3/14/2016"	0.520833333	"12:30"	"middle"	35	-0.25	39.70849928
212	46	952	334.5	"feb.2015"	42058	"2/23/2015"	0.579167	"13:54"	"shallow"	16	0	42.09611541
213	46	952	334.5	"mar.2015"	42086	"3/23/2015"	0.55625	"13:21"	"shallow"	17	-0.56	36.24530327
214	46	952	334.5	"apr.2015"	42100	"4/6/2015"	0.55625	"13:21"	"shallow"	17	-0.56	33.91950277
215	46	952	334.5	"mar.2016"	42444	"3/15/2016"	0.529166667	"12:42"	"shallow"	15	-0.44	32.62096471
216	47	933	341.5	"feb.2015"	42062	"2/27/2015"	0.394444	"9:28"	"shallow"	14	-0.04	46.7771639
217	47	933	341.5	"mar.2015"	42088	"3/25/2015"	0.470833	"11:18"	"shallow"	16	-0.05	40.45693648
218	47	933	341.5	"apr.2015"	42103	"4/9/2015"	0.506944	"12:10"	"shallow"	16	0	41.74833914
219	47	933	341.5	"mar.2016"	42444	"3/15/2016"	0.525694444	"12:37"	"shallow"	17	-0.06	37.17229883
220	48	926	354	"feb.2015"	42062	"2/27/2015"	0.393056	"9:26"	"shallow"	17	-0.11	41.75433802
221	48	926	354	"mar.2015"	42088	"3/25/2015"	0.466667	"11:12"	"shallow"	16	-0.19	36.74871208
222	48	926	354	"apr.2015"	42103	"4/9/2015"	0.5	"12:00"	"shallow"	16	-0.3	35.46610725
223	48	926	354	"mar.2016"	42443	"3/14/2016"	0.53125	"12:45"	"shallow"	15	0	41.02384836
224	49	908.5	346	"feb.2015"	42062	"2/27/2015"	0.391667	"9:24"	"shallow"	16	-0.04	45.1673623
225	49	908.5	346	"mar.2015"	42086	"3/23/2015"	0.558333	"13:24"	"shallow"	15	-0.15	39.05504295
226	49	908.5	346	"apr.2015"	42100	"4/6/2015"	0.560417	"13:27"	"shallow"	15	-0.24	33.82946519
227	49	908.5	346	"mar.2016"	42444	"3/15/2016"	0.514583333	"12:21"	"shallow"	16	-0.25	33.96082179
228	50	909.5	362.5	"feb.2015"	42058	"2/23/2015"	0.581944	"13:58"	"shallow"	17	0	44.21953676
229	50	909.5	362.5	"mar.2015"	42086	"3/23/2015"	0.561111	"13:28"	"shallow"	15	-0.18	38.77425105
230	50	909.5	362.5	"apr.2015"	42103	"4/9/2015"	0.494444	"11:52"	"shallow"	16	-0.14	40.81741606
231	50	909.5	362.5	"apr.2015"	42103	"4/9/2015"	0.496528	"11:55"	"middle"	38	0	35.70466907
232	50	909.5	362.5	"mar.2016"	42443	"3/14/2016"	0.541666667	"13:00"	"shallow"	12	-0.44	38.16371681
233	50	909.5	362.5	"mar.2016"	42443	"3/14/2016"	0.542361111	"13:01"	"middle"	39	0	34.91336102
234	51	892	365.5	"feb.2015"	42062	"2/27/2015"	0.388889	"9:20"	"shallow"	17	-0.03	37.78976175
235	51	892	365.5	"mar.2015"	42088	"3/25/2015"	0.4625	"11:06"	"shallow"	13	-0.16	35.5088853
